,State,Year,Quarter,Brand,Count,Percentage
2717,ladakh,2020,2,Xiaomi,15512,0.2924916091563902
2718,ladakh,2020,2,Vivo,11201,0.21120413319757136
2719,ladakh,2020,2,Samsung,9371,0.17669796734170531
2720,ladakh,2020,2,Oppo,7736,0.14586868801146435
2721,ladakh,2020,2,Realme,2628,0.04955311686842403
2722,ladakh,2020,2,Apple,1234,0.02326809216728891
2723,ladakh,2020,2,OnePlus,1131,0.02132594184862541
2724,ladakh,2020,2,Motorola,828,0.015612625862654146
2725,ladakh,2020,2,Huawei,786,0.014820681072519515
2726,ladakh,2020,2,Lenovo,461,0.008692536863144399
2727,ladakh,2020,2,Others,2146,0.04046460761021232
2728,ladakh,2020,3,Xiaomi,17122,0.2931799113028887
2729,ladakh,2020,3,Vivo,12388,0.21211965548535128
2730,ladakh,2020,3,Samsung,10309,0.17652094998373316
2731,ladakh,2020,3,Oppo,8583,0.14696666152976834
2732,ladakh,2020,3,Realme,3003,0.05142035239122618
2733,ladakh,2020,3,Apple,1338,0.022910566599886988
2734,ladakh,2020,3,OnePlus,1228,0.021027037208266982
2735,ladakh,2020,3,Motorola,865,0.01481139021592096
2736,ladakh,2020,3,Huawei,851,0.014571668293351141
2737,ladakh,2020,3,Lenovo,500,0.008561497234636393
2738,ladakh,2020,3,Others,2214,0.03791030975496995
2739,ladakh,2020,4,Xiaomi,18866,0.2909040445314789
2740,ladakh,2020,4,Vivo,13750,0.2120179482830401
2741,ladakh,2020,4,Samsung,11484,0.1770773904059951
2742,ladakh,2020,4,Oppo,9683,0.1493068940527038
2743,ladakh,2020,4,Realme,3480,0.05365981527454397
2744,ladakh,2020,4,Apple,1484,0.022882518927420475
2745,ladakh,2020,4,OnePlus,1397,0.021541023545556873
2746,ladakh,2020,4,Huawei,924,0.014247606124620294
2747,ladakh,2020,4,Motorola,912,0.014062572278846006
2748,ladakh,2020,4,Lenovo,524,0.00807981126547731
2749,ladakh,2020,4,Others,2349,0.03622037531031718
2750,ladakh,2021,1,Xiaomi,20199,0.28889143151360863
2751,ladakh,2021,1,Vivo,15183,0.21715127504683993
2752,ladakh,2021,1,Samsung,12232,0.17494529384001486
2753,ladakh,2021,1,Oppo,10382,0.148486105350477
2754,ladakh,2021,1,Realme,3940,0.056350920350691516
2755,ladakh,2021,1,Apple,1613,0.023069551910067362
2756,ladakh,2021,1,OnePlus,1531,0.02189676625809866
2757,ladakh,2021,1,Huawei,941,0.013458430469543328
2758,ladakh,2021,1,Motorola,924,0.013215291980720549
2759,ladakh,2021,1,Lenovo,520,0.007437177305167408
2760,ladakh,2021,1,Others,2454,0.03509775597477081
2761,ladakh,2021,2,Xiaomi,21227,0.2828456454535764
2762,ladakh,2021,2,Vivo,16463,0.2193662722524251
2763,ladakh,2021,2,Samsung,13134,0.1750079948832747
2764,ladakh,2021,2,Oppo,11029,0.14695927939452083
2765,ladakh,2021,2,Realme,4715,0.06282645773371709
2766,ladakh,2021,2,Apple,1823,0.024291120349642894
2767,ladakh,2021,2,OnePlus,1741,0.023198486302099988
2768,ladakh,2021,2,Motorola,922,0.012285470632128771
2769,ladakh,2021,2,Huawei,894,0.011912376079309242
2770,ladakh,2021,2,Lenovo,490,0.006529154674341755
2771,ladakh,2021,2,Others,2610,0.034777742244963224
2772,lakshadweep,2018,1,Samsung,102,0.20359281437125748
2773,lakshadweep,2018,1,Xiaomi,100,0.1996007984031936
2774,lakshadweep,2018,1,Vivo,67,0.13373253493013973
2775,lakshadweep,2018,1,Oppo,56,0.11177644710578842
2776,lakshadweep,2018,1,Huawei,25,0.0499001996007984
2777,lakshadweep,2018,1,OnePlus,22,0.043912175648702596
2778,lakshadweep,2018,1,Apple,20,0.03992015968063872
2779,lakshadweep,2018,1,Realme,20,0.03992015968063872
2780,lakshadweep,2018,1,Gionee,12,0.023952095808383235
2781,lakshadweep,2018,1,COOLPAD,10,0.01996007984031936
2782,lakshadweep,2018,1,Others,67,0.13373253493013973
2783,lakshadweep,2018,2,Xiaomi,147,0.21428571428571427
2784,lakshadweep,2018,2,Samsung,128,0.18658892128279883
2785,lakshadweep,2018,2,Vivo,97,0.141399416909621
2786,lakshadweep,2018,2,Oppo,87,0.12682215743440234
2787,lakshadweep,2018,2,Apple,35,0.05102040816326531
2788,lakshadweep,2018,2,Huawei,31,0.04518950437317784
2789,lakshadweep,2018,2,OnePlus,29,0.04227405247813411
2790,lakshadweep,2018,2,Realme,24,0.03498542274052478
2791,lakshadweep,2018,2,Lenovo,16,0.023323615160349854
2792,lakshadweep,2018,2,Gionee,15,0.021865889212827987
2793,lakshadweep,2018,2,Others,77,0.11224489795918367
2794,lakshadweep,2018,3,Xiaomi,195,0.21241830065359477
2795,lakshadweep,2018,3,Samsung,166,0.18082788671023964
2796,lakshadweep,2018,3,Vivo,134,0.14596949891067537
2797,lakshadweep,2018,3,Oppo,121,0.1318082788671024
2798,lakshadweep,2018,3,Apple,46,0.05010893246187364
2799,lakshadweep,2018,3,Huawei,44,0.04793028322440087
2800,lakshadweep,2018,3,OnePlus,40,0.04357298474945534
2801,lakshadweep,2018,3,Realme,35,0.03812636165577342
2802,lakshadweep,2018,3,Lenovo,18,0.0196078431372549
2803,lakshadweep,2018,3,Gionee,16,0.017429193899782137
2804,lakshadweep,2018,3,Others,103,0.11220043572984749
2805,lakshadweep,2018,4,Xiaomi,245,0.21193771626297578
2806,lakshadweep,2018,4,Samsung,198,0.17128027681660898
2807,lakshadweep,2018,4,Vivo,190,0.1643598615916955
2808,lakshadweep,2018,4,Oppo,153,0.1323529411764706
2809,lakshadweep,2018,4,Huawei,62,0.05363321799307959
2810,lakshadweep,2018,4,Realme,55,0.04757785467128028
2811,lakshadweep,2018,4,Apple,51,0.04411764705882353
2812,lakshadweep,2018,4,OnePlus,47,0.04065743944636678
2813,lakshadweep,2018,4,Lenovo,24,0.020761245674740483
2814,lakshadweep,2018,4,Motorola,18,0.015570934256055362
2815,lakshadweep,2018,4,Others,113,0.09775086505190311
2816,lakshadweep,2019,1,Xiaomi,298,0.21045197740112995
2817,lakshadweep,2019,1,Vivo,240,0.1694915254237288
2818,lakshadweep,2019,1,Samsung,231,0.163135593220339
2819,lakshadweep,2019,1,Oppo,198,0.13983050847457626
2820,lakshadweep,2019,1,Huawei,97,0.06850282485875706
2821,lakshadweep,2019,1,Realme,67,0.04731638418079096
2822,lakshadweep,2019,1,Apple,55,0.03884180790960452
2823,lakshadweep,2019,1,OnePlus,52,0.03672316384180791
2824,lakshadweep,2019,1,Lenovo,31,0.021892655367231638
2825,lakshadweep,2019,1,Motorola,24,0.01694915254237288
2826,lakshadweep,2019,1,Others,123,0.08686440677966102
2827,lakshadweep,2019,2,Xiaomi,377,0.21579851173440184
2828,lakshadweep,2019,2,Vivo,309,0.17687464224384658
2829,lakshadweep,2019,2,Samsung,277,0.15855752718946767
2830,lakshadweep,2019,2,Oppo,246,0.14081282198053807
2831,lakshadweep,2019,2,Huawei,132,0.0755580995993131
2832,lakshadweep,2019,2,Realme,86,0.04922724670864339
2833,lakshadweep,2019,2,OnePlus,58,0.03319977103606182
2834,lakshadweep,2019,2,Apple,57,0.03262736119061248
2835,lakshadweep,2019,2,Lenovo,36,0.0206067544361763
2836,lakshadweep,2019,2,Motorola,32,0.018317115054378934
2837,lakshadweep,2019,2,Others,137,0.07842014882655982
2838,lakshadweep,2019,3,Xiaomi,442,0.20878601794992915
2839,lakshadweep,2019,3,Vivo,378,0.17855455833726971
2840,lakshadweep,2019,3,Samsung,343,0.1620217288615966
2841,lakshadweep,2019,3,Oppo,331,0.15635333018422296
2842,lakshadweep,2019,3,Huawei,174,0.0821917808219178
2843,lakshadweep,2019,3,Realme,103,0.04865375531412376
2844,lakshadweep,2019,3,Apple,68,0.03212092583845064
2845,lakshadweep,2019,3,OnePlus,64,0.030231459612659425
2846,lakshadweep,2019,3,Motorola,36,0.017005196032120924
2847,lakshadweep,2019,3,Lenovo,33,0.015588096362777516
2848,lakshadweep,2019,3,Others,145,0.0684931506849315
2849,lakshadweep,2019,4,Xiaomi,496,0.20436753193242688
2850,lakshadweep,2019,4,Vivo,462,0.1903584672435105
2851,lakshadweep,2019,4,Samsung,394,0.16234033786567778
2852,lakshadweep,2019,4,Oppo,371,0.15286361763494025
2853,lakshadweep,2019,4,Huawei,202,0.08323032550473836
2854,lakshadweep,2019,4,Realme,124,0.05109188298310672
2855,lakshadweep,2019,4,Apple,72,0.029666254635352288
2856,lakshadweep,2019,4,OnePlus,70,0.0288421920065925
2857,lakshadweep,2019,4,Motorola,37,0.015245158632056036
2858,lakshadweep,2019,4,Lenovo,35,0.01442109600329625
2859,lakshadweep,2019,4,Others,164,0.06757313555830242
2860,lakshadweep,2020,1,Xiaomi,560,0.20202020202020202
2861,lakshadweep,2020,1,Vivo,548,0.1976911976911977
2862,lakshadweep,2020,1,Samsung,431,0.15548340548340547
2863,lakshadweep,2020,1,Oppo,426,0.15367965367965367
2864,lakshadweep,2020,1,Huawei,237,0.0854978354978355
2865,lakshadweep,2020,1,Realme,152,0.05483405483405483
2866,lakshadweep,2020,1,Apple,81,0.02922077922077922
2867,lakshadweep,2020,1,OnePlus,77,0.027777777777777776
2868,lakshadweep,2020,1,Lenovo,47,0.016955266955266956
2869,lakshadweep,2020,1,Motorola,38,0.013708513708513708
2870,lakshadweep,2020,1,Others,175,0.06313131313131314
2871,lakshadweep,2020,2,Vivo,654,0.20520866018198933
2872,lakshadweep,2020,2,Xiaomi,654,0.20520866018198933
2873,lakshadweep,2020,2,Samsung,495,0.15531848133040477
2874,lakshadweep,2020,2,Oppo,489,0.1534358330718544
2875,lakshadweep,2020,2,Huawei,266,0.08346407279573266
2876,lakshadweep,2020,2,Realme,195,0.06118606840288673
2877,lakshadweep,2020,2,Apple,85,0.026670850329463446
2878,lakshadweep,2020,2,OnePlus,81,0.02541575149042987
2879,lakshadweep,2020,2,Lenovo,44,0.013806087229369313
2880,lakshadweep,2020,2,Motorola,41,0.012864763100094132
2881,lakshadweep,2020,2,Others,183,0.057420771885786
2882,lakshadweep,2020,3,Vivo,784,0.21514818880351264
2883,lakshadweep,2020,3,Xiaomi,736,0.20197585071350166
2884,lakshadweep,2020,3,Oppo,567,0.15559824368825467
2885,lakshadweep,2020,3,Samsung,550,0.1509330406147091
2886,lakshadweep,2020,3,Huawei,302,0.08287596048298573
2887,lakshadweep,2020,3,Realme,222,0.06092206366630077
2888,lakshadweep,2020,3,Apple,91,0.024972557628979142
2889,lakshadweep,2020,3,OnePlus,87,0.023874862788144897
2890,lakshadweep,2020,3,Lenovo,50,0.013721185510428101
2891,lakshadweep,2020,3,Motorola,44,0.012074643249176729
2892,lakshadweep,2020,3,Others,211,0.05790340285400659
2893,lakshadweep,2020,4,Vivo,934,0.22349844460397225
2894,lakshadweep,2020,4,Xiaomi,838,0.2005264417324719
2895,lakshadweep,2020,4,Oppo,639,0.15290739411342427
2896,lakshadweep,2020,4,Samsung,635,0.15195022732711175
2897,lakshadweep,2020,4,Huawei,346,0.08279492701603254
2898,lakshadweep,2020,4,Realme,272,0.06508734146925102
2899,lakshadweep,2020,4,Apple,101,0.024168461354391
2900,lakshadweep,2020,4,OnePlus,97,0.023211294568078487
2901,lakshadweep,2020,4,Lenovo,52,0.012443168222062694
2902,lakshadweep,2020,4,Motorola,47,0.01124670973917205
2903,lakshadweep,2020,4,Others,218,0.052165589854032066
2904,lakshadweep,2021,1,Vivo,1032,0.22547520209744373
2905,lakshadweep,2021,1,Xiaomi,921,0.20122350884859078
2906,lakshadweep,2021,1,Oppo,720,0.15730828053310028
2907,lakshadweep,2021,1,Samsung,693,0.15140922001310902
2908,lakshadweep,2021,1,Huawei,371,0.08105746121913918
2909,lakshadweep,2021,1,Realme,302,0.06598208433471707
2910,lakshadweep,2021,1,Apple,106,0.023159274634039766
2911,lakshadweep,2021,1,OnePlus,103,0.022503823465151847
2912,lakshadweep,2021,1,Lenovo,54,0.01179812103998252
2913,lakshadweep,2021,1,Motorola,46,0.010050251256281407
2914,lakshadweep,2021,1,Others,229,0.0500327725584444
2915,lakshadweep,2021,2,Vivo,1118,0.22834967320261437
2916,lakshadweep,2021,2,Xiaomi,970,0.19812091503267973
2917,lakshadweep,2021,2,Oppo,771,0.15747549019607843
2918,lakshadweep,2021,2,Samsung,717,0.14644607843137256
2919,lakshadweep,2021,2,Huawei,379,0.07741013071895425
2920,lakshadweep,2021,2,Realme,350,0.07148692810457516
2921,lakshadweep,2021,2,Apple,121,0.0247140522875817
2922,lakshadweep,2021,2,OnePlus,118,0.024101307189542485
2923,lakshadweep,2021,2,Lenovo,60,0.012254901960784314
2924,lakshadweep,2021,2,Motorola,42,0.00857843137254902
2925,lakshadweep,2021,2,Others,250,0.05106209150326797
2926,madhya-pradesh,2018,1,Xiaomi,652241,0.2554198910323962
2927,madhya-pradesh,2018,1,Samsung,490595,0.19211874359483444
2928,madhya-pradesh,2018,1,Vivo,380809,0.1491261562584317
2929,madhya-pradesh,2018,1,Oppo,256901,0.10060334358943031
2930,madhya-pradesh,2018,1,Realme,146657,0.057431401827143846
2931,madhya-pradesh,2018,1,Motorola,66919,0.02620571796007445
2932,madhya-pradesh,2018,1,Micromax,59025,0.02311439953665468
2933,madhya-pradesh,2018,1,Apple,57650,0.02257594465545349
2934,madhya-pradesh,2018,1,OnePlus,55940,0.021906302585014192
2935,madhya-pradesh,2018,1,Lenovo,51523,0.02017658970482099
2936,madhya-pradesh,2018,1,Others,335343,0.1313215092557457
2937,madhya-pradesh,2018,2,Xiaomi,890108,0.2586273724729506
2938,madhya-pradesh,2018,2,Samsung,654270,0.19010292120492947
2939,madhya-pradesh,2018,2,Vivo,531042,0.15429812689334396
2940,madhya-pradesh,2018,2,Oppo,352090,0.10230231789176276
2941,madhya-pradesh,2018,2,Realme,192521,0.055938380933397876
2942,madhya-pradesh,2018,2,Motorola,85306,0.02478628058188166
2943,madhya-pradesh,2018,2,Micromax,82296,0.02391170312482748
2944,madhya-pradesh,2018,2,Apple,72862,0.02117058560660518
2945,madhya-pradesh,2018,2,OnePlus,68143,0.019799445732904625
2946,madhya-pradesh,2018,2,Lenovo,65308,0.018975715802423365
2947,madhya-pradesh,2018,2,Others,447716,0.13008714975497304
2948,madhya-pradesh,2018,3,Xiaomi,1132909,0.26289806555993084
2949,madhya-pradesh,2018,3,Samsung,816822,0.18954825472018832
2950,madhya-pradesh,2018,3,Vivo,697677,0.16189997050571217
2951,madhya-pradesh,2018,3,Oppo,452478,0.10500012879095001
2952,madhya-pradesh,2018,3,Realme,239549,0.05558872663807585
2953,madhya-pradesh,2018,3,Motorola,99876,0.023176801663561373
2954,madhya-pradesh,2018,3,Micromax,90871,0.02108713949266576
2955,madhya-pradesh,2018,3,Apple,84853,0.019690627894170504
2956,madhya-pradesh,2018,3,OnePlus,79210,0.01838113720784469
2957,madhya-pradesh,2018,3,Lenovo,71683,0.016634453458779588
2958,madhya-pradesh,2018,3,Others,543381,0.1260946940681209
2959,madhya-pradesh,2018,4,Xiaomi,1416415,0.26398850271794944
2960,madhya-pradesh,2018,4,Samsung,1015220,0.18921460710972182
2961,madhya-pradesh,2018,4,Vivo,905510,0.16876708386746142
2962,madhya-pradesh,2018,4,Oppo,579831,0.10806770439415803
2963,madhya-pradesh,2018,4,Realme,294612,0.05490917616852442
2964,madhya-pradesh,2018,4,Motorola,117954,0.021984022937905207
2965,madhya-pradesh,2018,4,Micromax,103324,0.019257313749733947
2966,madhya-pradesh,2018,4,Apple,100071,0.018651026327374334
2967,madhya-pradesh,2018,4,OnePlus,90958,0.016952564206266698
2968,madhya-pradesh,2018,4,Lenovo,84373,0.015725265504687218
2969,madhya-pradesh,2018,4,Others,657174,0.1224827330162175
2970,madhya-pradesh,2019,1,Xiaomi,1692888,0.26391980672246507
2971,madhya-pradesh,2019,1,Samsung,1214286,0.1893061599029559
2972,madhya-pradesh,2019,1,Vivo,1118407,0.17435870493325722
2973,madhya-pradesh,2019,1,Oppo,713079,0.11116841271120632
2974,madhya-pradesh,2019,1,Realme,347539,0.05418103602159079
2975,madhya-pradesh,2019,1,Motorola,132833,0.02070855230019068
2976,madhya-pradesh,2019,1,Micromax,115580,0.018018824199227894
2977,madhya-pradesh,2019,1,Apple,114562,0.01786011886063286
2978,madhya-pradesh,2019,1,OnePlus,102145,0.015924319067573398
2979,madhya-pradesh,2019,1,Lenovo,94449,0.014724519179727249
2980,madhya-pradesh,2019,1,Others,768635,0.11982954610117262
2981,madhya-pradesh,2019,2,Xiaomi,1936039,0.2651682497001851
2982,madhya-pradesh,2019,2,Samsung,1385430,0.18975446681710828
2983,madhya-pradesh,2019,2,Vivo,1303162,0.17848668679494195
2984,madhya-pradesh,2019,2,Oppo,827579,0.11334878838630291
2985,madhya-pradesh,2019,2,Realme,396497,0.05430593882735539
2986,madhya-pradesh,2019,2,Motorola,145364,0.019909680254074278
2987,madhya-pradesh,2019,2,Apple,127711,0.017491849253791034
2988,madhya-pradesh,2019,2,Micromax,120323,0.016479956916506007
2989,madhya-pradesh,2019,2,OnePlus,111156,0.01522440506811783
2990,madhya-pradesh,2019,2,Lenovo,103102,0.014121294499020158
2991,madhya-pradesh,2019,2,Others,844809,0.11570868348259704
2992,madhya-pradesh,2019,3,Xiaomi,2182732,0.2668159943984987
2993,madhya-pradesh,2019,3,Samsung,1532795,0.18736804249630593
2994,madhya-pradesh,2019,3,Vivo,1494051,0.18263199662032323
2995,madhya-pradesh,2019,3,Oppo,939484,0.11484202260354416
2996,madhya-pradesh,2019,3,Realme,456103,0.05575378722313983
2997,madhya-pradesh,2019,3,Motorola,154465,0.01888171913673511
2998,madhya-pradesh,2019,3,Apple,139917,0.017103379383385017
2999,madhya-pradesh,2019,3,Micromax,129516,0.01583196669610193
3000,madhya-pradesh,2019,3,OnePlus,120190,0.014691961434915307
3001,madhya-pradesh,2019,3,Huawei,113980,0.013932854350209226
3002,madhya-pradesh,2019,3,Others,917431,0.11214627565684154
3003,madhya-pradesh,2019,4,Xiaomi,2450683,0.2673888226179759
3004,madhya-pradesh,2019,4,Vivo,1711918,0.186783740874899
3005,madhya-pradesh,2019,4,Samsung,1704518,0.18597634257517068
3006,madhya-pradesh,2019,4,Oppo,1069906,0.11673517368501275
3007,madhya-pradesh,2019,4,Realme,529253,0.05774567193595891
3008,madhya-pradesh,2019,4,Motorola,165303,0.018035859613511528
3009,madhya-pradesh,2019,4,Apple,150743,0.016447248904856947
3010,madhya-pradesh,2019,4,Micromax,136341,0.014875877240980351
3011,madhya-pradesh,2019,4,OnePlus,127622,0.013924565649719414
3012,madhya-pradesh,2019,4,Huawei,125734,0.013718569975410358
3013,madhya-pradesh,2019,4,Others,993220,0.10836812692650417
3014,madhya-pradesh,2020,1,Xiaomi,2697286,0.26570657303333706
3015,madhya-pradesh,2020,1,Vivo,1956817,0.19276381485811128
3016,madhya-pradesh,2020,1,Samsung,1873824,0.1845882689146126
3017,madhya-pradesh,2020,1,Oppo,1206327,0.11883389938166973
3018,madhya-pradesh,2020,1,Realme,607456,0.05983979897887684
3019,madhya-pradesh,2020,1,Motorola,174003,0.017140837429742248
3020,madhya-pradesh,2020,1,Apple,160868,0.015846923533776865
3021,madhya-pradesh,2020,1,Huawei,136299,0.013426659315278694
3022,madhya-pradesh,2020,1,Micromax,135703,0.013367948033817304
3023,madhya-pradesh,2020,1,OnePlus,133926,0.013192897786909769
3024,madhya-pradesh,2020,1,Others,1068862,0.10529237873386757
3025,madhya-pradesh,2020,2,Xiaomi,3003291,0.26403897586717145
3026,madhya-pradesh,2020,2,Vivo,2247524,0.19759455051038632
3027,madhya-pradesh,2020,2,Samsung,2084294,0.1832439324614532
3028,madhya-pradesh,2020,2,Oppo,1376782,0.1210419201044308
3029,madhya-pradesh,2020,2,Realme,693404,0.0609616857048485
3030,madhya-pradesh,2020,2,Motorola,185349,0.016295244163154473
3031,madhya-pradesh,2020,2,Apple,170312,0.014973243038350166
3032,madhya-pradesh,2020,2,Micromax,147344,0.012953975775298669
3033,madhya-pradesh,2020,2,Huawei,147224,0.012943425789598294
3034,madhya-pradesh,2020,2,OnePlus,139482,0.012262775878829194
3035,madhya-pradesh,2020,2,Others,1179417,0.10369027070647892
3036,madhya-pradesh,2020,3,Xiaomi,3292397,0.2620453917408668
3037,madhya-pradesh,2020,3,Vivo,2556833,0.2035010677937611
3038,madhya-pradesh,2020,3,Samsung,2278237,0.18132731476293323
3039,madhya-pradesh,2020,3,Oppo,1539499,0.12253036876770106
3040,madhya-pradesh,2020,3,Realme,799089,0.06360034650767131
3041,madhya-pradesh,2020,3,Motorola,196221,0.015617438848591047
3042,madhya-pradesh,2020,3,Apple,181092,0.01441330558894843
3043,madhya-pradesh,2020,3,Huawei,157340,0.012522858554575276
3044,madhya-pradesh,2020,3,Micromax,157127,0.01250590565720573
3045,madhya-pradesh,2020,3,OnePlus,146328,0.01164640171967644
3046,madhya-pradesh,2020,3,Others,1260061,0.10028960005806964
3047,madhya-pradesh,2020,4,Xiaomi,3563397,0.25938351632889545
3048,madhya-pradesh,2020,4,Vivo,2853943,0.20774159341275666
3049,madhya-pradesh,2020,4,Samsung,2466332,0.17952697007784352
3050,madhya-pradesh,2020,4,Oppo,1703093,0.12396997892043113
3051,madhya-pradesh,2020,4,Realme,905866,0.06593896453378369
3052,madhya-pradesh,2020,4,Motorola,206156,0.015006317901794205
3053,madhya-pradesh,2020,4,Apple,195195,0.01420845487320631
3054,madhya-pradesh,2020,4,Huawei,166594,0.012126557192279166
3055,madhya-pradesh,2020,4,Micromax,164239,0.011955134198727074
3056,madhya-pradesh,2020,4,Tecno,157894,0.011493274795717294
3057,madhya-pradesh,2020,4,Others,1355238,0.09864923776456555
3058,madhya-pradesh,2021,1,Xiaomi,3826173,0.25783832488949876
3059,madhya-pradesh,2021,1,Vivo,3171754,0.21373830674189778
3060,madhya-pradesh,2021,1,Samsung,2620433,0.1765858614352158
3061,madhya-pradesh,2021,1,Oppo,1846729,0.12444746013441085
3062,madhya-pradesh,2021,1,Realme,1015817,0.06845392345674803
3063,madhya-pradesh,2021,1,Motorola,211488,0.014251763225089486
3064,madhya-pradesh,2021,1,Apple,210736,0.014201087413954731
3065,madhya-pradesh,2021,1,Tecno,184784,0.012452232825431871
3066,madhya-pradesh,2021,1,Huawei,173653,0.01170213647737207
3067,madhya-pradesh,2021,1,Micromax,165359,0.011143220017861876
3068,madhya-pradesh,2021,1,Others,1412501,0.09518568338251875
3069,madhya-pradesh,2021,2,Xiaomi,4052668,0.2542302568826734
3070,madhya-pradesh,2021,2,Vivo,3483187,0.21850581537406683
3071,madhya-pradesh,2021,2,Samsung,2757784,0.17300014083239157
3072,madhya-pradesh,2021,2,Oppo,2001363,0.1255486582186051
3073,madhya-pradesh,2021,2,Realme,1196164,0.0750372547156111
3074,madhya-pradesh,2021,2,Tecno,240188,0.015067372145987672
3075,madhya-pradesh,2021,2,Apple,228017,0.014303866115757952
3076,madhya-pradesh,2021,2,Motorola,210526,0.013206628093019639
3077,madhya-pradesh,2021,2,OnePlus,182565,0.011452590453445799
3078,madhya-pradesh,2021,2,Huawei,171485,0.010757524574311356
3079,madhya-pradesh,2021,2,Others,1416988,0.08888989259412952
3080,maharashtra,2018,1,Xiaomi,1606618,0.26307836555922604
3081,maharashtra,2018,1,Samsung,1354403,0.2217789963441916
3082,maharashtra,2018,1,Vivo,722501,0.1183071409600206
3083,maharashtra,2018,1,Oppo,611419,0.10011783211183767
3084,maharashtra,2018,1,Motorola,250397,0.04100167774849623
3085,maharashtra,2018,1,OnePlus,250269,0.04098071817329442
3086,maharashtra,2018,1,Apple,240145,0.03932294677217629
3087,maharashtra,2018,1,Realme,238202,0.03900478697048008
3088,maharashtra,2018,1,Lenovo,157770,0.02583431390304297
3089,maharashtra,2018,1,Huawei,77241,0.012647957407523242
3090,maharashtra,2018,1,Others,598029,0.09792526404971087
3091,maharashtra,2018,2,Xiaomi,2177364,0.2648097489154892
3092,maharashtra,2018,2,Samsung,1813491,0.2205557253497805
3093,maharashtra,2018,2,Vivo,1030036,0.12527238189568435
3094,maharashtra,2018,2,Oppo,852747,0.10371059637177646
3095,maharashtra,2018,2,Motorola,326189,0.039670917305969285
3096,maharashtra,2018,2,Realme,312225,0.03797262371157906
3097,maharashtra,2018,2,OnePlus,312199,0.0379694616066339
3098,maharashtra,2018,2,Apple,308656,0.037538563998146035
3099,maharashtra,2018,2,Lenovo,200468,0.02438080208251367
3100,maharashtra,2018,2,Huawei,103831,0.012627866098476949
3101,maharashtra,2018,2,Others,785165,0.09549131266395058
3102,maharashtra,2018,3,Xiaomi,2766078,0.26507611427774114
3103,maharashtra,2018,3,Samsung,2300594,0.22046830134605228
3104,maharashtra,2018,3,Vivo,1399253,0.13409186152070626
3105,maharashtra,2018,3,Oppo,1125654,0.10787258650739294
3106,maharashtra,2018,3,Realme,390608,0.03743236844579217
3107,maharashtra,2018,3,Motorola,388369,0.03721780276114124
3108,maharashtra,2018,3,Apple,375379,0.035972957632237484
3109,maharashtra,2018,3,OnePlus,373333,0.035776887337107606
3110,maharashtra,2018,3,Lenovo,228516,0.02189892451705711
3111,maharashtra,2018,3,Huawei,134410,0.012880649251420672
3112,maharashtra,2018,3,Others,952839,0.0913115464033511
3113,maharashtra,2018,4,Xiaomi,3540182,0.26455591789383665
3114,maharashtra,2018,4,Samsung,2956289,0.2209219045671811
3115,maharashtra,2018,4,Vivo,1906545,0.14247509378921897
3116,maharashtra,2018,4,Oppo,1510894,0.1129083049996555
3117,maharashtra,2018,4,Realme,492198,0.0367816947477589
3118,maharashtra,2018,4,Apple,470804,0.0351829325068852
3119,maharashtra,2018,4,Motorola,466650,0.03487250629633134
3120,maharashtra,2018,4,OnePlus,454556,0.03396872810893643
3121,maharashtra,2018,4,Lenovo,269382,0.020130773580024276
3122,maharashtra,2018,4,Huawei,175714,0.0131310137605348
3123,maharashtra,2018,4,Others,1138388,0.08507112974963685
3124,maharashtra,2019,1,Xiaomi,4274491,0.2624891069401111
3125,maharashtra,2019,1,Samsung,3611915,0.22180145956409583
3126,maharashtra,2019,1,Vivo,2418126,0.14849293967601365
3127,maharashtra,2019,1,Oppo,1907902,0.11716096538962228
3128,maharashtra,2019,1,Realme,585138,0.035932313591658695
3129,maharashtra,2019,1,Apple,558788,0.03431420561859899
3130,maharashtra,2019,1,Motorola,534307,0.03281086970632292
3131,maharashtra,2019,1,OnePlus,525104,0.03224572937706036
3132,maharashtra,2019,1,Lenovo,306357,0.018812854053231517
3133,maharashtra,2019,1,Huawei,217773,0.01337306366668425
3134,maharashtra,2019,1,Others,1344550,0.08256649241660036
3135,maharashtra,2019,2,Xiaomi,4892831,0.26057610451097685
3136,maharashtra,2019,2,Samsung,4177428,0.22247609106365643
3137,maharashtra,2019,2,Vivo,2871247,0.15291318223515768
3138,maharashtra,2019,2,Oppo,2256129,0.12015401841883477
3139,maharashtra,2019,2,Realme,671555,0.03576481302233187
3140,maharashtra,2019,2,Apple,637834,0.03396894334683835
3141,maharashtra,2019,2,Motorola,590477,0.03144686511006166
3142,maharashtra,2019,2,OnePlus,584246,0.031115022520933216
3143,maharashtra,2019,2,Lenovo,336952,0.017944956522549557
3144,maharashtra,2019,2,Huawei,250636,0.01334804993882135
3145,maharashtra,2019,2,Others,1507640,0.08029195330983825
3146,maharashtra,2019,3,Xiaomi,5512362,0.2586375006035026
3147,maharashtra,2019,3,Samsung,4737873,0.22229883140781007
3148,maharashtra,2019,3,Vivo,3365190,0.15789317368052042
3149,maharashtra,2019,3,Oppo,2622932,0.12306676824434722
3150,maharashtra,2019,3,Realme,776018,0.03641040917547304
3151,maharashtra,2019,3,Apple,710463,0.033334598596983706
3152,maharashtra,2019,3,OnePlus,640069,0.030031744354558593
