,State,Year,Quarter,Name,Type,Count,Amount
1247,ladakh,2020,4,Merchant payments,TOTAL,83868,77511378.30739444
1248,ladakh,2020,4,Financial Services,TOTAL,729,1965054.5898611392
1249,ladakh,2020,4,Others,TOTAL,1822,2486922.4041473325
1250,ladakh,2021,1,Peer-to-peer payments,TOTAL,141894,869999786.1513934
1251,ladakh,2021,1,Recharge & bill payments,TOTAL,72719,35459532.4121063
1252,ladakh,2021,1,Merchant payments,TOTAL,58875,74977913.47237433
1253,ladakh,2021,1,Financial Services,TOTAL,629,1455016.148284281
1254,ladakh,2021,1,Others,TOTAL,1298,1527565.0627209258
1255,ladakh,2021,2,Peer-to-peer payments,TOTAL,209818,1259044412.4358737
1256,ladakh,2021,2,Recharge & bill payments,TOTAL,95458,44754721.82815341
1257,ladakh,2021,2,Merchant payments,TOTAL,92078,119608470.0411553
1258,ladakh,2021,2,Financial Services,TOTAL,755,1756762.1471181023
1259,ladakh,2021,2,Others,TOTAL,1607,2094729.0180191218
1260,lakshadweep,2018,1,Peer-to-peer payments,TOTAL,423,1860278.2784597143
1261,lakshadweep,2018,1,Recharge & bill payments,TOTAL,342,61432.04938505074
1262,lakshadweep,2018,1,Merchant payments,TOTAL,5,590.7505138175776
1263,lakshadweep,2018,1,Others,TOTAL,8,6310.102519157715
1264,lakshadweep,2018,2,Peer-to-peer payments,TOTAL,1315,5757123.079919379
1265,lakshadweep,2018,2,Recharge & bill payments,TOTAL,750,353202.7988510042
1266,lakshadweep,2018,2,Merchant payments,TOTAL,42,64568.47789279556
1267,lakshadweep,2018,2,Financial Services,TOTAL,6,9134.413223158994
1268,lakshadweep,2018,2,Others,TOTAL,19,3780.7695141997474
1269,lakshadweep,2018,3,Peer-to-peer payments,TOTAL,841,3926048.74488305
1270,lakshadweep,2018,3,Recharge & bill payments,TOTAL,760,300978.32420203416
1271,lakshadweep,2018,3,Merchant payments,TOTAL,87,94046.43333034206
1272,lakshadweep,2018,3,Others,TOTAL,15,17958.809570422687
1273,lakshadweep,2018,4,Recharge & bill payments,TOTAL,792,351201.0879000404
1274,lakshadweep,2018,4,Peer-to-peer payments,TOTAL,689,3841230.430870924
1275,lakshadweep,2018,4,Merchant payments,TOTAL,144,262079.85573632165
1276,lakshadweep,2018,4,Financial Services,TOTAL,6,389.8932323919954
1277,lakshadweep,2018,4,Others,TOTAL,11,8312.430483153179
1278,lakshadweep,2019,1,Peer-to-peer payments,TOTAL,1183,8221402.368536929
1279,lakshadweep,2019,1,Recharge & bill payments,TOTAL,1173,353870.52398354514
1280,lakshadweep,2019,1,Merchant payments,TOTAL,113,183062.1455975621
1281,lakshadweep,2019,1,Others,TOTAL,12,27795.441220958
1282,lakshadweep,2019,2,Recharge & bill payments,TOTAL,1448,436735.1684614296
1283,lakshadweep,2019,2,Peer-to-peer payments,TOTAL,1318,8602732.117788196
1284,lakshadweep,2019,2,Merchant payments,TOTAL,137,190716.5411561734
1285,lakshadweep,2019,2,Others,TOTAL,23,12340.30958308919
1286,lakshadweep,2019,3,Recharge & bill payments,TOTAL,1528,503049.2411913635
1287,lakshadweep,2019,3,Peer-to-peer payments,TOTAL,1455,8923273.862948446
1288,lakshadweep,2019,3,Merchant payments,TOTAL,111,215159.68119447335
1289,lakshadweep,2019,3,Others,TOTAL,10,10278.678434187355
1290,lakshadweep,2019,4,Recharge & bill payments,TOTAL,1801,618155.9004644766
1291,lakshadweep,2019,4,Peer-to-peer payments,TOTAL,1753,10383413.246670496
1292,lakshadweep,2019,4,Merchant payments,TOTAL,188,211413.62244321496
1293,lakshadweep,2019,4,Financial Services,TOTAL,2,34.39721181625656
1294,lakshadweep,2019,4,Others,TOTAL,21,56896.23813384895
1295,lakshadweep,2020,1,Recharge & bill payments,TOTAL,2684,789255.2646123999
1296,lakshadweep,2020,1,Peer-to-peer payments,TOTAL,2068,12463327.261836832
1297,lakshadweep,2020,1,Merchant payments,TOTAL,387,216594.03077193064
1298,lakshadweep,2020,1,Others,TOTAL,12,33192.017283045374
1299,lakshadweep,2020,2,Recharge & bill payments,TOTAL,4497,1061694.138574572
1300,lakshadweep,2020,2,Peer-to-peer payments,TOTAL,2176,14718605.188911092
1301,lakshadweep,2020,2,Merchant payments,TOTAL,472,971609.4583537823
1302,lakshadweep,2020,2,Financial Services,TOTAL,60,158593.59701229632
1303,lakshadweep,2020,2,Others,TOTAL,15,32419.703092655054
1304,lakshadweep,2020,3,Recharge & bill payments,TOTAL,4696,1186947.553816269
1305,lakshadweep,2020,3,Peer-to-peer payments,TOTAL,2946,19189391.618742835
1306,lakshadweep,2020,3,Merchant payments,TOTAL,903,842981.169451366
1307,lakshadweep,2020,3,Financial Services,TOTAL,27,45457.50970027798
1308,lakshadweep,2020,3,Others,TOTAL,17,42055.45694608544
1309,lakshadweep,2020,4,Recharge & bill payments,TOTAL,5187,1499298.1127799235
1310,lakshadweep,2020,4,Peer-to-peer payments,TOTAL,4741,27284123.245665
1311,lakshadweep,2020,4,Merchant payments,TOTAL,1668,1227101.6378793938
1312,lakshadweep,2020,4,Financial Services,TOTAL,22,13968.7539965527
1313,lakshadweep,2020,4,Others,TOTAL,32,86826.16675951776
1314,lakshadweep,2021,1,Peer-to-peer payments,TOTAL,3942,24823715.017422147
1315,lakshadweep,2021,1,Recharge & bill payments,TOTAL,3541,1070209.4218526704
1316,lakshadweep,2021,1,Merchant payments,TOTAL,1537,1040213.7953898906
1317,lakshadweep,2021,1,Financial Services,TOTAL,19,15929.095105497145
1318,lakshadweep,2021,1,Others,TOTAL,46,92715.5843109472
1319,lakshadweep,2021,2,Recharge & bill payments,TOTAL,5499,1745295.828077295
1320,lakshadweep,2021,2,Peer-to-peer payments,TOTAL,4069,23996417.49366483
1321,lakshadweep,2021,2,Merchant payments,TOTAL,1743,1525331.9146529401
1322,lakshadweep,2021,2,Financial Services,TOTAL,29,15052.018496008179
1323,lakshadweep,2021,2,Others,TOTAL,44,101366.40306045809
1324,madhya-pradesh,2018,1,Recharge & bill payments,TOTAL,4404190,667057311.4560372
1325,madhya-pradesh,2018,1,Peer-to-peer payments,TOTAL,2848290,7590790588.551903
1326,madhya-pradesh,2018,1,Financial Services,TOTAL,230519,43374288.98373023
1327,madhya-pradesh,2018,1,Merchant payments,TOTAL,196394,170119673.71275404
1328,madhya-pradesh,2018,1,Others,TOTAL,346002,210261540.7414958
1329,madhya-pradesh,2018,2,Recharge & bill payments,TOTAL,5324535,1132090445.8903365
1330,madhya-pradesh,2018,2,Peer-to-peer payments,TOTAL,4269392,14155603482.492638
1331,madhya-pradesh,2018,2,Merchant payments,TOTAL,397135,339308203.1707404
1332,madhya-pradesh,2018,2,Financial Services,TOTAL,305553,53860331.805742756
1333,madhya-pradesh,2018,2,Others,TOTAL,264797,243218603.31985626
1334,madhya-pradesh,2018,3,Peer-to-peer payments,TOTAL,9988509,22057686208.544342
1335,madhya-pradesh,2018,3,Recharge & bill payments,TOTAL,5733261,1367773856.6756551
1336,madhya-pradesh,2018,3,Merchant payments,TOTAL,784995,465390819.59013355
1337,madhya-pradesh,2018,3,Financial Services,TOTAL,359440,46120458.63885434
1338,madhya-pradesh,2018,3,Others,TOTAL,260780,212770861.22341695
1339,madhya-pradesh,2018,4,Peer-to-peer payments,TOTAL,11456555,30897348664.90544
1340,madhya-pradesh,2018,4,Recharge & bill payments,TOTAL,7273502,1669345516.941368
1341,madhya-pradesh,2018,4,Merchant payments,TOTAL,2056426,1036249753.9278035
1342,madhya-pradesh,2018,4,Financial Services,TOTAL,313540,43367243.154430926
1343,madhya-pradesh,2018,4,Others,TOTAL,297532,259296894.03827757
1344,madhya-pradesh,2019,1,Peer-to-peer payments,TOTAL,23708825,44114206183.09186
1345,madhya-pradesh,2019,1,Recharge & bill payments,TOTAL,9966905,2423593841.716142
1346,madhya-pradesh,2019,1,Merchant payments,TOTAL,3018928,1263699222.3501081
1347,madhya-pradesh,2019,1,Financial Services,TOTAL,290838,28901169.292499043
1348,madhya-pradesh,2019,1,Others,TOTAL,315553,239879105.5972368
1349,madhya-pradesh,2019,2,Peer-to-peer payments,TOTAL,20868744,61758841793.87666
1350,madhya-pradesh,2019,2,Recharge & bill payments,TOTAL,12044969,3571897178.303101
1351,madhya-pradesh,2019,2,Merchant payments,TOTAL,7331352,2671155681.449155
1352,madhya-pradesh,2019,2,Financial Services,TOTAL,149197,18869661.513485767
1353,madhya-pradesh,2019,2,Others,TOTAL,451751,313802065.4154737
1354,madhya-pradesh,2019,3,Peer-to-peer payments,TOTAL,22631038,67648107703.0357
1355,madhya-pradesh,2019,3,Merchant payments,TOTAL,17163551,5147459307.101742
1356,madhya-pradesh,2019,3,Recharge & bill payments,TOTAL,13156616,4576521609.460834
1357,madhya-pradesh,2019,3,Financial Services,TOTAL,192821,25654168.60092132
1358,madhya-pradesh,2019,3,Others,TOTAL,466385,278578703.0441117
1359,madhya-pradesh,2019,4,Peer-to-peer payments,TOTAL,32083162,92064471161.9892
1360,madhya-pradesh,2019,4,Merchant payments,TOTAL,19447707,7304157801.612935
1361,madhya-pradesh,2019,4,Recharge & bill payments,TOTAL,16081734,5104821720.999016
1362,madhya-pradesh,2019,4,Financial Services,TOTAL,127116,24020060.932133198
1363,madhya-pradesh,2019,4,Others,TOTAL,392270,190456045.32494444
1364,madhya-pradesh,2020,1,Peer-to-peer payments,TOTAL,34540722,110325991607.38477
1365,madhya-pradesh,2020,1,Merchant payments,TOTAL,24618074,9898242848.25793
1366,madhya-pradesh,2020,1,Recharge & bill payments,TOTAL,19788516,6311610609.846225
1367,madhya-pradesh,2020,1,Financial Services,TOTAL,68055,30645714.401902914
1368,madhya-pradesh,2020,1,Others,TOTAL,351379,170790656.30339786
1369,madhya-pradesh,2020,2,Peer-to-peer payments,TOTAL,34860958,128184693854.7977
1370,madhya-pradesh,2020,2,Recharge & bill payments,TOTAL,27497528,8904067957.01212
1371,madhya-pradesh,2020,2,Merchant payments,TOTAL,13685723,10666223053.634727
1372,madhya-pradesh,2020,2,Financial Services,TOTAL,80988,62073621.44351514
1373,madhya-pradesh,2020,2,Others,TOTAL,215376,104956802.17437972
1374,madhya-pradesh,2020,3,Peer-to-peer payments,TOTAL,50871564,174978985034.2865
1375,madhya-pradesh,2020,3,Merchant payments,TOTAL,31879804,20621273981.65966
1376,madhya-pradesh,2020,3,Recharge & bill payments,TOTAL,25380467,9834190567.205517
1377,madhya-pradesh,2020,3,Financial Services,TOTAL,131725,122971108.07060198
1378,madhya-pradesh,2020,3,Others,TOTAL,316321,144259293.31583393
1379,madhya-pradesh,2020,4,Peer-to-peer payments,TOTAL,67972167,235584201864.22342
1380,madhya-pradesh,2020,4,Merchant payments,TOTAL,57707471,37315576877.14569
1381,madhya-pradesh,2020,4,Recharge & bill payments,TOTAL,27335834,10977774483.325565
1382,madhya-pradesh,2020,4,Financial Services,TOTAL,149532,132590450.07074244
1383,madhya-pradesh,2020,4,Others,TOTAL,487537,264996097.6059612
1384,madhya-pradesh,2021,1,Merchant payments,TOTAL,84812245,50098244499.50662
1385,madhya-pradesh,2021,1,Peer-to-peer payments,TOTAL,84070625,279938170703.8171
1386,madhya-pradesh,2021,1,Recharge & bill payments,TOTAL,32500681,13060914041.039404
1387,madhya-pradesh,2021,1,Financial Services,TOTAL,169378,161838389.7954778
1388,madhya-pradesh,2021,1,Others,TOTAL,445569,274786748.1299523
1389,madhya-pradesh,2021,2,Peer-to-peer payments,TOTAL,99367521,348935762191.10486
1390,madhya-pradesh,2021,2,Merchant payments,TOTAL,77113464,58839392449.9937
1391,madhya-pradesh,2021,2,Recharge & bill payments,TOTAL,46118636,17230546398.848663
1392,madhya-pradesh,2021,2,Financial Services,TOTAL,188726,177313389.66602695
1393,madhya-pradesh,2021,2,Others,TOTAL,526333,317753606.01156956
1394,maharashtra,2018,1,Recharge & bill payments,TOTAL,9670237,2283567431.223535
1395,maharashtra,2018,1,Peer-to-peer payments,TOTAL,5227770,18283896464.750908
1396,maharashtra,2018,1,Merchant payments,TOTAL,616779,576964070.7366859
1397,maharashtra,2018,1,Financial Services,TOTAL,235051,60997258.060299724
1398,maharashtra,2018,1,Others,TOTAL,637197,506188032.9539564
1399,maharashtra,2018,2,Recharge & bill payments,TOTAL,12384216,3725800358.6814823
1400,maharashtra,2018,2,Peer-to-peer payments,TOTAL,7772336,30782831245.6586
1401,maharashtra,2018,2,Merchant payments,TOTAL,1306326,1226121649.4989598
1402,maharashtra,2018,2,Financial Services,TOTAL,262875,85545909.43528841
1403,maharashtra,2018,2,Others,TOTAL,559987,536758077.84638786
1404,maharashtra,2018,3,Recharge & bill payments,TOTAL,14371791,4547486090.186737
1405,maharashtra,2018,3,Peer-to-peer payments,TOTAL,13470065,45466534003.980484
1406,maharashtra,2018,3,Merchant payments,TOTAL,2797204,1702220875.4343855
1407,maharashtra,2018,3,Financial Services,TOTAL,234598,52348968.006728604
1408,maharashtra,2018,3,Others,TOTAL,664880,492227795.6386977
1409,maharashtra,2018,4,Peer-to-peer payments,TOTAL,20824667,68974011019.10294
1410,maharashtra,2018,4,Recharge & bill payments,TOTAL,18071025,5860865070.470685
1411,maharashtra,2018,4,Merchant payments,TOTAL,6047705,3985195742.2480145
1412,maharashtra,2018,4,Financial Services,TOTAL,325121,77345546.53012432
1413,maharashtra,2018,4,Others,TOTAL,821705,621519669.4818641
1414,maharashtra,2019,1,Peer-to-peer payments,TOTAL,37360716,97373087988.08871
1415,maharashtra,2019,1,Recharge & bill payments,TOTAL,24540041,8256500586.651282
1416,maharashtra,2019,1,Merchant payments,TOTAL,12069119,5172594695.5318
1417,maharashtra,2019,1,Financial Services,TOTAL,287569,49487746.20873056
1418,maharashtra,2019,1,Others,TOTAL,821624,569019903.8604956
1419,maharashtra,2019,2,Peer-to-peer payments,TOTAL,42546317,130558153687.9542
1420,maharashtra,2019,2,Recharge & bill payments,TOTAL,29395661,12197234771.434273
1421,maharashtra,2019,2,Merchant payments,TOTAL,27854042,9728561726.767143
1422,maharashtra,2019,2,Financial Services,TOTAL,182840,45291636.10507481
1423,maharashtra,2019,2,Others,TOTAL,1170993,765228265.7976472
1424,maharashtra,2019,3,Peer-to-peer payments,TOTAL,57991699,165731686168.5575
1425,maharashtra,2019,3,Merchant payments,TOTAL,54683738,17545729507.395977
1426,maharashtra,2019,3,Recharge & bill payments,TOTAL,34309301,15471698543.739597
1427,maharashtra,2019,3,Financial Services,TOTAL,231467,54108447.39407451
1428,maharashtra,2019,3,Others,TOTAL,1519376,814284077.8637518
1429,maharashtra,2019,4,Merchant payments,TOTAL,80127804,27209874138.487556
1430,maharashtra,2019,4,Peer-to-peer payments,TOTAL,78795871,227268054757.21698
1431,maharashtra,2019,4,Recharge & bill payments,TOTAL,40705998,17794666215.044445
1432,maharashtra,2019,4,Financial Services,TOTAL,129755,49622863.824426055
1433,maharashtra,2019,4,Others,TOTAL,1501192,672210824.9770112
1434,maharashtra,2020,1,Merchant payments,TOTAL,100337738,35200130304.82776
1435,maharashtra,2020,1,Peer-to-peer payments,TOTAL,87067410,262541205695.8384
1436,maharashtra,2020,1,Recharge & bill payments,TOTAL,50199498,21603565070.425602
1437,maharashtra,2020,1,Financial Services,TOTAL,123476,91363684.1276232
1438,maharashtra,2020,1,Others,TOTAL,1215959,558931962.876125
1439,maharashtra,2020,2,Peer-to-peer payments,TOTAL,74295930,239933338682.6934
1440,maharashtra,2020,2,Recharge & bill payments,TOTAL,60856480,23112343247.416145
1441,maharashtra,2020,2,Merchant payments,TOTAL,48965388,32859184582.219048
1442,maharashtra,2020,2,Financial Services,TOTAL,206461,211733275.7829895
1443,maharashtra,2020,2,Others,TOTAL,466502,242917371.3033281
1444,maharashtra,2020,3,Peer-to-peer payments,TOTAL,108436214,351555554813.2122
1445,maharashtra,2020,3,Merchant payments,TOTAL,100808237,60171102123.94888
1446,maharashtra,2020,3,Recharge & bill payments,TOTAL,58082283,27915727882.59293
1447,maharashtra,2020,3,Financial Services,TOTAL,325453,333669599.61883616
1448,maharashtra,2020,3,Others,TOTAL,658737,331024593.0721529
1449,maharashtra,2020,4,Merchant payments,TOTAL,189845640,103804638603.74611
1450,maharashtra,2020,4,Peer-to-peer payments,TOTAL,151741840,485747881733.823
1451,maharashtra,2020,4,Recharge & bill payments,TOTAL,64556682,31556917821.77767
1452,maharashtra,2020,4,Financial Services,TOTAL,398409,418399992.5395771
1453,maharashtra,2020,4,Others,TOTAL,1078433,627692680.4078207
1454,maharashtra,2021,1,Merchant payments,TOTAL,253043309,129493046208.15726
1455,maharashtra,2021,1,Peer-to-peer payments,TOTAL,187021609,599213284361.7993
1456,maharashtra,2021,1,Recharge & bill payments,TOTAL,76389103,40057211827.15962
1457,maharashtra,2021,1,Financial Services,TOTAL,439551,492900202.68315214
1458,maharashtra,2021,1,Others,TOTAL,966668,630909553.4508264
1459,maharashtra,2021,2,Merchant payments,TOTAL,247194293,150864465217.02304
1460,maharashtra,2021,2,Peer-to-peer payments,TOTAL,228551961,719859665693.5271
1461,maharashtra,2021,2,Recharge & bill payments,TOTAL,96271138,43154405548.44597
1462,maharashtra,2021,2,Financial Services,TOTAL,504252,536780917.0359157
1463,maharashtra,2021,2,Others,TOTAL,1094842,699738247.6695637
1464,manipur,2018,1,Recharge & bill payments,TOTAL,50212,6463184.554711691
1465,manipur,2018,1,Peer-to-peer payments,TOTAL,26382,115495173.55796441
1466,manipur,2018,1,Financial Services,TOTAL,2660,412579.53985461866
1467,manipur,2018,1,Merchant payments,TOTAL,1614,3616475.6407912206
1468,manipur,2018,1,Others,TOTAL,3201,2058760.6368871084
1469,manipur,2018,2,Recharge & bill payments,TOTAL,77991,11541247.784420915
1470,manipur,2018,2,Peer-to-peer payments,TOTAL,60365,232157389.7914803
1471,manipur,2018,2,Financial Services,TOTAL,5992,1241901.2660397931
1472,manipur,2018,2,Merchant payments,TOTAL,4041,5366759.827729835
1473,manipur,2018,2,Others,TOTAL,3332,2902422.6498233806
1474,manipur,2018,3,Peer-to-peer payments,TOTAL,95204,357768750.1845896
1475,manipur,2018,3,Recharge & bill payments,TOTAL,81323,13912990.484925149
1476,manipur,2018,3,Merchant payments,TOTAL,7396,9180953.977358334
1477,manipur,2018,3,Financial Services,TOTAL,2577,333081.6368315
1478,manipur,2018,3,Others,TOTAL,2758,2135468.510417797
1479,manipur,2018,4,Recharge & bill payments,TOTAL,113507,18898063.282383174
1480,manipur,2018,4,Peer-to-peer payments,TOTAL,104872,562009595.9601889
1481,manipur,2018,4,Merchant payments,TOTAL,13333,20685433.28430717
1482,manipur,2018,4,Financial Services,TOTAL,1452,307325.2437723951
1483,manipur,2018,4,Others,TOTAL,2946,3783141.5353601985
1484,manipur,2019,1,Peer-to-peer payments,TOTAL,127067,619919870.7455351
1485,manipur,2019,1,Recharge & bill payments,TOTAL,120000,22106830.369149238
1486,manipur,2019,1,Merchant payments,TOTAL,15190,14580183.380707521
1487,manipur,2019,1,Financial Services,TOTAL,800,174777.17283837448
1488,manipur,2019,1,Others,TOTAL,2352,3116398.755848917
1489,manipur,2019,2,Peer-to-peer payments,TOTAL,120153,679785849.1398683
1490,manipur,2019,2,Recharge & bill payments,TOTAL,116500,23573234.273060285
1491,manipur,2019,2,Merchant payments,TOTAL,18044,15996651.145700552
1492,manipur,2019,2,Financial Services,TOTAL,387,91955.01538259834
1493,manipur,2019,2,Others,TOTAL,2341,3342252.5754885403
1494,manipur,2019,3,Recharge & bill payments,TOTAL,180057,36634657.049143404
1495,manipur,2019,3,Peer-to-peer payments,TOTAL,144965,803335616.6325192
1496,manipur,2019,3,Merchant payments,TOTAL,17683,20490224.443041254
1497,manipur,2019,3,Financial Services,TOTAL,358,367865.7884662621
1498,manipur,2019,3,Others,TOTAL,1945,2723638.649764262
1499,manipur,2019,4,Recharge & bill payments,TOTAL,212136,44202546.57396081
1500,manipur,2019,4,Peer-to-peer payments,TOTAL,211927,1123258478.445069
1501,manipur,2019,4,Merchant payments,TOTAL,23094,30486780.446382143
1502,manipur,2019,4,Financial Services,TOTAL,548,240641.7657683481
1503,manipur,2019,4,Others,TOTAL,1639,2709234.857456133
1504,manipur,2020,1,Peer-to-peer payments,TOTAL,451733,2458093401.740467
1505,manipur,2020,1,Recharge & bill payments,TOTAL,285234,62688260.379548095
1506,manipur,2020,1,Merchant payments,TOTAL,78067,74202067.0664826
1507,manipur,2020,1,Financial Services,TOTAL,622,354184.4660589617
1508,manipur,2020,1,Others,TOTAL,3145,3252467.2243867153
1509,manipur,2020,2,Peer-to-peer payments,TOTAL,533206,2980242535.075443
1510,manipur,2020,2,Recharge & bill payments,TOTAL,450830,107589094.29890464
1511,manipur,2020,2,Merchant payments,TOTAL,92110,106540409.29886684
1512,manipur,2020,2,Financial Services,TOTAL,1676,1457570.8004862315
1513,manipur,2020,2,Others,TOTAL,5246,3106603.331810386
1514,manipur,2020,3,Peer-to-peer payments,TOTAL,774786,4301284799.331292
1515,manipur,2020,3,Recharge & bill payments,TOTAL,464659,113190539.14969069
1516,manipur,2020,3,Merchant payments,TOTAL,170653,195132026.6311202
1517,manipur,2020,3,Financial Services,TOTAL,1878,1593035.944066228
1518,manipur,2020,3,Others,TOTAL,8192,4775719.8143366445
1519,manipur,2020,4,Peer-to-peer payments,TOTAL,892853,5172499337.530437
1520,manipur,2020,4,Recharge & bill payments,TOTAL,436450,114202616.34869762
1521,manipur,2020,4,Merchant payments,TOTAL,289050,307902115.38207734
1522,manipur,2020,4,Financial Services,TOTAL,1806,2448402.9142817147
1523,manipur,2020,4,Others,TOTAL,7693,5172086.283260544
1524,manipur,2021,1,Peer-to-peer payments,TOTAL,1117829,6402367883.667423
1525,manipur,2021,1,Recharge & bill payments,TOTAL,796590,223955812.58644393
1526,manipur,2021,1,Merchant payments,TOTAL,377280,433297594.1352152
1527,manipur,2021,1,Financial Services,TOTAL,3398,4385333.1754908115
1528,manipur,2021,1,Others,TOTAL,8438,6280890.914669826
1529,manipur,2021,2,Peer-to-peer payments,TOTAL,1372821,7041837917.785187
1530,manipur,2021,2,Recharge & bill payments,TOTAL,1187952,305103750.5728581
1531,manipur,2021,2,Merchant payments,TOTAL,510734,531484849.4914169
1532,manipur,2021,2,Financial Services,TOTAL,4165,4256098.232237183
1533,manipur,2021,2,Others,TOTAL,10603,7145346.314942012
1534,meghalaya,2018,1,Recharge & bill payments,TOTAL,31857,6028476.149090356
1535,meghalaya,2018,1,Peer-to-peer payments,TOTAL,13274,55943496.515886314
1536,meghalaya,2018,1,Merchant payments,TOTAL,1605,2395888.4397623385
1537,meghalaya,2018,1,Financial Services,TOTAL,532,144318.2545571151
1538,meghalaya,2018,1,Others,TOTAL,2303,1738080.43060439
1539,meghalaya,2018,2,Recharge & bill payments,TOTAL,42625,9657896.164724296
1540,meghalaya,2018,2,Peer-to-peer payments,TOTAL,19894,101140464.66239843
1541,meghalaya,2018,2,Merchant payments,TOTAL,2929,3663446.436220131
1542,meghalaya,2018,2,Financial Services,TOTAL,592,580648.3434132106
1543,meghalaya,2018,2,Others,TOTAL,1817,1962212.2350756058
1544,meghalaya,2018,3,Recharge & bill payments,TOTAL,60625,14231601.453371253
1545,meghalaya,2018,3,Peer-to-peer payments,TOTAL,40832,187460582.05754715
1546,meghalaya,2018,3,Merchant payments,TOTAL,5802,5458930.689379572
1547,meghalaya,2018,3,Financial Services,TOTAL,748,552674.5783359876
1548,meghalaya,2018,3,Others,TOTAL,2283,2149872.755760235
1549,meghalaya,2018,4,Recharge & bill payments,TOTAL,82962,18100891.637344178
1550,meghalaya,2018,4,Peer-to-peer payments,TOTAL,58952,301941442.7059927
1551,meghalaya,2018,4,Merchant payments,TOTAL,15768,14434314.193342488
1552,meghalaya,2018,4,Financial Services,TOTAL,763,190875.18848979956
1553,meghalaya,2018,4,Others,TOTAL,2687,2918155.2795046642
1554,meghalaya,2019,1,Recharge & bill payments,TOTAL,98817,23006751.795504905
1555,meghalaya,2019,1,Peer-to-peer payments,TOTAL,90694,358932132.1046898
1556,meghalaya,2019,1,Merchant payments,TOTAL,16073,14297275.230527855
1557,meghalaya,2019,1,Financial Services,TOTAL,659,62335.064750311045
1558,meghalaya,2019,1,Others,TOTAL,2498,2738667.957962149
1559,meghalaya,2019,2,Recharge & bill payments,TOTAL,108812,27248605.429233357
1560,meghalaya,2019,2,Peer-to-peer payments,TOTAL,97407,446537199.17356837
1561,meghalaya,2019,2,Merchant payments,TOTAL,22588,15600927.006629137
1562,meghalaya,2019,2,Financial Services,TOTAL,460,106800.75308155928
1563,meghalaya,2019,2,Others,TOTAL,3019,3437756.744766518
1564,meghalaya,2019,3,Recharge & bill payments,TOTAL,155949,38916251.42165714
1565,meghalaya,2019,3,Peer-to-peer payments,TOTAL,116168,546221812.6889315
1566,meghalaya,2019,3,Merchant payments,TOTAL,31201,23461321.889810227
1567,meghalaya,2019,3,Financial Services,TOTAL,421,584192.9488108774
1568,meghalaya,2019,3,Others,TOTAL,2811,3035023.204323471
1569,meghalaya,2019,4,Recharge & bill payments,TOTAL,175084,43611775.02621875
1570,meghalaya,2019,4,Peer-to-peer payments,TOTAL,163734,670870023.4297696
1571,meghalaya,2019,4,Merchant payments,TOTAL,24430,25344714.50557894
1572,meghalaya,2019,4,Financial Services,TOTAL,382,124511.63613216748
1573,meghalaya,2019,4,Others,TOTAL,2351,2485447.192519395
1574,meghalaya,2020,1,Recharge & bill payments,TOTAL,226214,59666071.21530793
1575,meghalaya,2020,1,Peer-to-peer payments,TOTAL,216022,1013733312.3935763
1576,meghalaya,2020,1,Merchant payments,TOTAL,57245,44125206.34755945
1577,meghalaya,2020,1,Financial Services,TOTAL,473,402779.89033132966
1578,meghalaya,2020,1,Others,TOTAL,2329,2207471.061039081
1579,meghalaya,2020,2,Recharge & bill payments,TOTAL,382662,100570200.25271696
1580,meghalaya,2020,2,Peer-to-peer payments,TOTAL,202270,998750895.9111593
1581,meghalaya,2020,2,Merchant payments,TOTAL,46014,48980521.41595118
1582,meghalaya,2020,2,Financial Services,TOTAL,1186,2944583.114737345
1583,meghalaya,2020,2,Others,TOTAL,3263,2488953.643832149
1584,meghalaya,2020,3,Recharge & bill payments,TOTAL,342484,97662913.13408674
1585,meghalaya,2020,3,Peer-to-peer payments,TOTAL,194448,1065012681.7126106
1586,meghalaya,2020,3,Merchant payments,TOTAL,55595,67511647.1349487
1587,meghalaya,2020,3,Financial Services,TOTAL,1587,4049966.8133478058
1588,meghalaya,2020,3,Others,TOTAL,3465,2821792.5880408054
1589,meghalaya,2020,4,Recharge & bill payments,TOTAL,350006,102794647.7641504
1590,meghalaya,2020,4,Peer-to-peer payments,TOTAL,286252,1579858348.0670543
1591,meghalaya,2020,4,Merchant payments,TOTAL,111471,115136797.58942303
1592,meghalaya,2020,4,Financial Services,TOTAL,1809,2774557.112070617
1593,meghalaya,2020,4,Others,TOTAL,4470,3678221.666272167
1594,meghalaya,2021,1,Peer-to-peer payments,TOTAL,326993,1794745857.3188953
1595,meghalaya,2021,1,Recharge & bill payments,TOTAL,306634,106098525.65614726
1596,meghalaya,2021,1,Merchant payments,TOTAL,108805,147747773.01896822
1597,meghalaya,2021,1,Financial Services,TOTAL,1777,3981898.0457751974
1598,meghalaya,2021,1,Others,TOTAL,3437,2941223.950049905
1599,meghalaya,2021,2,Recharge & bill payments,TOTAL,389959,129031455.7077258
1600,meghalaya,2021,2,Peer-to-peer payments,TOTAL,366411,1885041503.7970467
1601,meghalaya,2021,2,Merchant payments,TOTAL,147406,173894963.00439677
1602,meghalaya,2021,2,Financial Services,TOTAL,1766,2306496.854595862
1603,meghalaya,2021,2,Others,TOTAL,4052,3342835.5268340455
1604,mizoram,2018,1,Recharge & bill payments,TOTAL,10155,2199565.258913744
